Date,Symbol,Client Name,net_value,action
02-Jan-25,RICOAUTO,MANSI SHARE AND STOCK ADVISORS PVT LTD,119350099.33,BUY
02-Jan-25,RIIL,GRAVITON RESEARCH CAPITAL LLP,258255657.84,BUY
02-Jan-25,RIIL,HRTI PRIVATE LIMITED,298020839.62,BUY
02-Jan-25,TANLA,AAKRAYA RESEARCH LLP,2329339042.8,BUY
02-Jan-25,TANLA,ELIXIR WEALTH MANAGEMENT PRIVATE LIMITED,1304485313.4699998,BUY
02-Jan-25,TANLA,GRAVITON RESEARCH CAPITAL LLP,2359369229.76,BUY
02-Jan-25,TANLA,QE SECURITIES LLP,1153234597.33,BUY
02-Jan-25,TRANSRAILL,AAKRAYA RESEARCH LLP,1628960249.2800002,BUY
02-Jan-25,TRANSRAILL,GRAVITON RESEARCH CAPITAL LLP,1302817792.5,BUY
02-Jan-25,VIPCLOTHNG,L7 HITECH PRIVATE LIMITED,20533492.5,BUY
02-Jul-25,BAJAJCON,HRTI PRIVATE LIMITED,321502792.40999997,BUY
02-Jul-25,BAJAJCON,QE SECURITIES LLP,350218983.36,BUY
02-Jul-25,BORANA,QE SECURITIES LLP,68056303.4,BUY
02-Jul-25,KAMDHENU,AVENUE BUSINESS CENTER PRIVATE LIMITED,124262400.00000001,BUY
02-Jul-25,KAMDHENU,L7 HITECH PRIVATE LIMITED,65410283.04,BUY
02-Jul-25,KAMDHENU,SW CAPITAL PRIVATE LIMITED,367306757.9200001,BUY
02-Jul-25,KAMDHENU,VARDHILAL SHIVRAMBHAI THAKKAR,114084000.0,BUY
02-Jul-25,MVKAGRO,KPBS WEALTH PRIVATE LIMITED,29834400.0,BUY
02-Jul-25,MVKAGRO,NEO APEX VENTURE LLP,76799520.0,BUY
02-Jul-25,PROSTARM,HRTI PRIVATE LIMITED,97828335.25999999,BUY
02-Jul-25,RAYMOND,AAKRAYA RESEARCH LLP,552053847.24,BUY
02-Jul-25,RAYMOND,GRAVITON RESEARCH CAPITAL LLP,717481668.9000001,BUY
02-Jul-25,RAYMOND,HRTI PRIVATE LIMITED,875194023.78,BUY
02-Jul-25,RAYMOND,QE SECURITIES LLP,611605622.0,BUY
02-Jul-25,RAYMONDREL,NEGEN CAPITAL SERVICES PRIVATE LIMITED,358085400.0,BUY
02-Jul-25,RTL,NECTA BLOOM VCC - REGAL FUND,50982720.0,BUY
02-Jul-25,SAMBHV,AAKRAYA RESEARCH LLP,661501190.84,BUY
02-Jul-25,SAMBHV,IRAGE BROKING SERVICES LLP,298861274.98,BUY
02-Jul-25,SIGACHI,GRAVITON RESEARCH CAPITAL LLP,169910666.7,BUY
02-Jul-25,SIGACHI,HRTI PRIVATE LIMITED,203901128.64999998,BUY
02-Jul-25,SIGACHI,MATHISYS ADVISORS LLP,188211284.09,BUY
02-Jul-25,SIGACHI,PREMLATHA AGARWAL,212406811.74,BUY
02-Jul-25,SIGACHI,QE SECURITIES LLP,175718698.12,BUY
02-Jul-25,SUNTECH,SB OPPORTUNITIES FUND I,20730000.0,BUY
02-Jun-25,ALUWIND,NNM SECURITIES PVT LTD,30992579.999999996,BUY
02-Jun-25,APOLLO,AAKRAYA RESEARCH LLP,615085687.8,BUY
02-Jun-25,APOLLO,HRTI PRIVATE LIMITED,586987617.73,BUY
02-Jun-25,BTML,COMPANY SHIVAAY TRADING,26647443.72,BUY
02-Jun-25,CDSL,GRAVITON RESEARCH CAPITAL LLP,4948736400.0,BUY
02-Jun-25,DBEIL,YUYU FAMILY PRIVATE TRUST,40472850.0,BUY
02-Jun-25,MTNL,HRTI PRIVATE LIMITED,167655320.29000002,BUY
02-Jun-25,NIVABUPA,IRAGE BROKING SERVICES LLP,1178223302.67,BUY
02-Jun-25,NIVABUPA,M PALLONJI AND CO PVT LTD,1138362000.0,BUY
02-Jun-25,NIVABUPA,PATRONUS TRADETECH LLP,890861442.13,BUY
02-Jun-25,NIVABUPA,SHARE INDIA SECURITIES LIMITED,1322451602.48,BUY
02-Jun-25,ONEPOINT,CRONY VYAPAR PVT LTD,292229932.43,BUY
02-Jun-25,SIGIND,AMIT KUMAR JAIN,23498189.95,BUY
02-Jun-25,THELEELA,WF ASIAN RECONNAISSANCE FUND LIMITED,731065369.14,BUY
02-Jun-25,THOMASCOTT,NEO APEX VENTURE LLP,42588707.160000004,BUY
02-May-25,AMIORG,GRAVITON RESEARCH CAPITAL LLP,1125816462.27,BUY
02-May-25,ATCENERGY,CRAFT EMERGING MARKET FUND PCC- CITADEL CAPITAL FUND,21593844.0,BUY
02-May-25,ATCENERGY,YUVRAJ CHANDRESH SHAH,20025576.0,BUY
02-May-25,FORCEMOT,GRAVITON RESEARCH CAPITAL LLP,1831264642.6100001,BUY
02-May-25,GCHOTELS,ANIL  YADAV,25417500.0,BUY
02-May-25,GOCOLORS,GRAVITON RESEARCH CAPITAL LLP,553434846.1199999,BUY
02-May-25,JAYBEE,CAPRI GLOBAL HOLDINGS PRIVATE LIMITED,37070295.0,BUY
02-May-25,JAYBEE,MANSI SHARE AND STOCK ADVISORS PVT LTD,35860445.0,BUY
02-May-25,MOIL,GRAVITON RESEARCH CAPITAL LLP,774224142.23,BUY
02-May-25,NEWGEN,GRAVITON RESEARCH CAPITAL LLP,2668175812.62,BUY
02-May-25,PARAS,AAKRAYA RESEARCH LLP,757572778.71,BUY
02-May-25,PARAS,HRTI PRIVATE LIMITED,924809828.1600001,BUY
02-May-25,PNBHOUSING,KOTAK MAHINDRA MUTUAL FUND,2177910495.0,BUY
02-May-25,PNBHOUSING,QUALITY INVESTMENT HOLDINGS PCC,17320312369.8,BUY
02-May-25,RAILTEL,GRAVITON RESEARCH CAPITAL LLP,2345042314.2,BUY
02-May-25,RAILTEL,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,1117523196.9,BUY
02-May-25,SKIPPER,GRAVITON RESEARCH CAPITAL LLP,627378745.8299999,BUY
02-May-25,SONATSOFTW,AAKRAYA RESEARCH LLP,3203671274.16,BUY
02-May-25,SONATSOFTW,GRAVITON RESEARCH CAPITAL LLP,4062271187.96,BUY
02-May-25,SONATSOFTW,HRTI PRIVATE LIMITED,3215105715.1000004,BUY
02-May-25,SONATSOFTW,QE SECURITIES LLP,1929177215.02,BUY
02-May-25,TIMKEN,GRAVITON RESEARCH CAPITAL LLP,2198627964.92,BUY
02-May-25,VAISHALI,NISHANT PITTI,20214080.52,BUY
02-Sep-25,AGARWALEYE,GOLDMAN SACHS (SINGAPORE) PTE - ODI,716476356.25,BUY
02-Sep-25,AGARWALEYE,GOLDMAN SACHS BANK EUROPE SE - ODI,716476356.25,BUY
02-Sep-25,APOLLO,HRTI PRIVATE LIMITED,1657434347.04,BUY
02-Sep-25,APOLLO,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,1344262820.36,BUY
02-Sep-25,APOLLO,JUNOMONETA FINSOL PRIVATE LIMITED,2159064821.13,BUY
02-Sep-25,APOLLO,QE SECURITIES LLP,1000607040.45,BUY
02-Sep-25,BAJAJHIND,BHL SECURITIES TRUST,344914000.0,BUY
02-Sep-25,BAJAJHIND,GRAVITON RESEARCH CAPITAL LLP,290293227.24,BUY
02-Sep-25,GREAVESCOT,HRTI PRIVATE LIMITED,480777054.26,BUY
02-Sep-25,KROSS,HRTI PRIVATE LIMITED,145649284.46,BUY
02-Sep-25,LAXMIINDIA,BOFA SECURITIES EUROPE SA,57403220.0,BUY
02-Sep-25,LLOYDSE-RE,ALMONDZ GLOBAL SECURITIES LTD,70565502.50999999,BUY
02-Sep-25,LLOYDSE-RE,AUTHUM INVESTMENT & INFRASTRUCTURE LIMITED,197928000.0,BUY
02-Sep-25,LLOYDSE-RE,BHATIA SURESH,96250000.0,BUY
02-Sep-25,LLOYDSE-RE,BLOSSOMTRADE & INTERCHANGE LLP,936028969.4000001,BUY
02-Sep-25,LLOYDSE-RE,KKM ENTERPRISES PRIVATE LIMITED,99522500.0,BUY
02-Sep-25,LLOYDSE-RE,VIVEK BHIMSARIA,36904322.25,BUY
02-Sep-25,MOBIKWIK,ALPHAGREP SECURITIES PRIVATE LIMITED,809368742.16,BUY
02-Sep-25,MOBIKWIK,CLT RESEARCH TECH PRIVATE LTD,245428355.72,BUY
02-Sep-25,MOBIKWIK,D3 STOCK VISION LLP,229568231.68,BUY
02-Sep-25,MOBIKWIK,DIPAN MEHTA COMMODITIES PRIVATE LIMITED,259400230.7,BUY
02-Sep-25,MOBIKWIK,ELIXIR WEALTH MANAGEMENT PRIVATE LIMITED,298722639.96,BUY
02-Sep-25,MOBIKWIK,GRAVITON RESEARCH CAPITAL LLP,745225122.36,BUY
02-Sep-25,MOBIKWIK,HRTI PRIVATE LIMITED,834414025.1299999,BUY
02-Sep-25,MOBIKWIK,IRAGE BROKING SERVICES LLP,365283230.42999995,BUY
02-Sep-25,MOBIKWIK,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,608814414.74,BUY
02-Sep-25,MOBIKWIK,JUNOMONETA FINSOL PRIVATE LIMITED,939223711.2,BUY
02-Sep-25,MOBIKWIK,MATHISYS ADVISORS LLP,638216418.49,BUY
02-Sep-25,MOBIKWIK,MICROCURVES TRADING PRIVATE LIMITED,293754748.7,BUY
02-Sep-25,MOBIKWIK,MUSIGMA SECURITIES,1422117955.8600001,BUY
02-Sep-25,MOBIKWIK,NK SECURITIES RESEARCH PRIVATE LIMITED,320147765.48,BUY
02-Sep-25,MOBIKWIK,PACE STOCK BROKING SERVICES PVT LTD,344967436.8,BUY
02-Sep-25,MOBIKWIK,QE SECURITIES LLP,1194032075.74,BUY
02-Sep-25,MOBIKWIK,SHARE INDIA SECURITIES LIMITED,208739197.60000002,BUY
02-Sep-25,MOBIKWIK,WEALTH FIRST PORTFOLIO MANAGERS LIMITED,187284000.0,BUY
02-Sep-25,MOSCHIP,GRAVITON RESEARCH CAPITAL LLP,448552902.36,BUY
02-Sep-25,MVKAGRO,NEO APEX VENTURE LLP,29476800.0,BUY
02-Sep-25,OLAELEC,GRAVITON RESEARCH CAPITAL LLP,4237973503.54,BUY
02-Sep-25,OLAELEC,HRTI PRIVATE LIMITED,5493261891.36,BUY
02-Sep-25,OLAELEC,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,4543456551.360001,BUY
02-Sep-25,QUADFUTURE,GRAVITON RESEARCH CAPITAL LLP,269812518.4,BUY
02-Sep-25,SAMMAANCAP,GRAVITON RESEARCH CAPITAL LLP,1969958554.96,BUY
02-Sep-25,SAWALIYA,ASCENT WEALTH,23540868.0,BUY
02-Sep-25,VERTIS,2452991 ONTARIO LIMITED,4604489500.0,BUY
02-Sep-25,VERTIS,360 ONE PRIME LIMITED,2246650000.0,BUY
02-Sep-25,VERTIS,360 ONE REAL ASSETS ADVANTAGE FUND,225400000.0,BUY
02-Sep-25,VERTIS,ALKRAM VENTURE PRIVATE LIMITED,298900000.0,BUY
02-Sep-25,VERTIS,DEZERV INVESTMENTS PRIVATE LIMITED,249900000.0,BUY
02-Sep-25,VERTIS,GALAXY INVESTMENTS II PTE LTD,20072448000.0,BUY
02-Sep-25,VERTIS,ICICI PRUDENTIAL MUTUAL FUND,499800000.0,BUY
02-Sep-25,VERTIS,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,249900000.0,BUY
02-Sep-25,VERTIS,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,1249500000.0,BUY
02-Sep-25,VERTIS,L & T TECHNOLOGY SERVICES LIMITED,499800000.0,BUY
02-Sep-25,VERTIS,L AND T EMPLOYEES WELFARE FOUNDATION PRIVATE LIMITED,500156999.99999994,BUY
02-Sep-25,VERTIS,LARSEN & TOUBRO LIMITED,2949800000.0,BUY
02-Sep-25,VERTIS,LTIMINDTREE LIMITED,1999200000.0,BUY
02-Sep-25,VERTIS,MAX LIFE INSURANCE COMPANY LIMITED,999600000.0,BUY
02-Sep-25,VERTIS,MVS VENTURES PRIVATE LIMITED,1259636250.0,BUY
02-Sep-25,VERTIS,NATIONAL PENSION SYSTEM (NPS) TRUST,1499400000.0,BUY
02-Sep-25,VERTIS,NEO MARKETS SERVICES PRIVATE LIMITED,700700000.0,BUY
02-Sep-25,VERTIS,NEO WEALTH PARTNERS PRIVATE LIMITED,1974700000.0,BUY
02-Sep-25,VERTIS,PHILLIP SERVICES INDIA PRIVATE LIMITED,1266650000.0,BUY
02-Sep-25,VERTIS,PRATITHI INVESTMENT TRUST,240198000.00000003,BUY
02-Sep-25,VERTIS,STAR UNION DAI ICHI LIFE INSURANCE COMPANY LIMITED,249900000.0,BUY
02-Sep-25,VERTIS,VARA FUTURE LLP,1599850000.0,BUY
02-Sep-25,VERTIS,WHITEOAK CAPITAL MUTUAL FUND,1499400000.0,BUY
02-Sep-25,VIMTALABS,GROWTH SECURITIES PRIVATE LIMITED,384268364.6,BUY
02-Sep-25,VIMTALABS,HRTI PRIVATE LIMITED,1301009759.03,BUY
02-Sep-25,VIMTALABS,JUNOMONETA FINSOL PRIVATE LIMITED,913948583.58,BUY
02-Sep-25,VIMTALABS,MUSIGMA SECURITIES,1004721050.8500001,BUY
02-Sep-25,VIMTALABS,NK SECURITIES RESEARCH PRIVATE LIMITED,513696040.1999999,BUY
02-Sep-25,VIMTALABS,QE SECURITIES LLP,511049832.44,BUY
02-Sep-25,VINCOFE,WEALTH 4 U HOSPITALITY CONSULTANCY PRIVATE LIMITED,236788513.82999998,BUY
03-Apr-25,ANZEN,CHRYSEUM ADVISORS LLP,276380000.0,BUY
03-Apr-25,ANZEN,DISCOVERY GLOBAL OPPORTUNITY MAURITIUS LIMITED,276380000.0,BUY
03-Apr-25,AVANTIFEED,GRAVITON RESEARCH CAPITAL LLP,1127707886.4099998,BUY
03-Apr-25,BALAXI,MULTITUDE GROWTH FUNDS LIMITED,88400000.0,BUY
03-Apr-25,BALAXI,NEXPACT LIMITED,170000000.0,BUY
03-Apr-25,BALAXI,PADMAVATI HOLDINGS PVT LTD,25838000.0,BUY
03-Apr-25,BALAXI,UNICO GLOBAL OPPORTUNITIES FUND LIMITED,280684756.0,BUY
03-Apr-25,PARAGMILK,GRAVITON RESEARCH CAPITAL LLP,218309613.5,BUY
03-Apr-25,QUADFUTURE,AAKRAYA RESEARCH LLP,262990291.44,BUY
03-Apr-25,QUADFUTURE,GRAVITON RESEARCH CAPITAL LLP,304139111.08,BUY
03-Apr-25,QUADFUTURE,HRTI PRIVATE LIMITED,243410898.0,BUY
03-Apr-25,QUADFUTURE,KIVI CAPITAL,228212948.13000003,BUY
03-Apr-25,QUADFUTURE,MATHISYS ADVISORS LLP,244046218.51,BUY
03-Apr-25,QUADFUTURE,QE SECURITIES LLP,329926329.12,BUY
03-Apr-25,SARTELE,VIKAS   KATARIA,94233600.0,BUY
03-Apr-25,STYLEBAAZA,GRAVITON RESEARCH CAPITAL LLP,358888355.0,BUY
03-Apr-25,TEJASNET,AAKRAYA RESEARCH LLP,1831513684.5900002,BUY
03-Apr-25,TEJASNET,GRAVITON RESEARCH CAPITAL LLP,3023838595.4399996,BUY
03-Apr-25,TEJASNET,HRTI PRIVATE LIMITED,1639058194.06,BUY
03-Apr-25,VTL,GRAVITON RESEARCH CAPITAL LLP,1377701805.62,BUY
03-Dec-24,BANARBEADS,NK SECURITIES RESEARCH PRIVATE LIMITED,20142201.4,BUY
03-Dec-24,DEEPAKNTR,MOTILAL OSWAL MIDCAP 30 FUND,2016447199.9999998,BUY
03-Dec-24,EIEL,AAKRAYA RESEARCH LLP,797350260.96,BUY
03-Dec-24,EIEL,ALPHAGREP SECURITIES PRIVATE LIMITED,530214510.99,BUY
03-Dec-24,EIEL,ELIXIR WEALTH MANAGEMENT PRIVATE LIMITED,473432384.03999996,BUY
03-Dec-24,EIEL,GOLDMINE STOCKS PRIVATE LIMITED,532504544.4,BUY
03-Dec-24,EIEL,GRAVITON RESEARCH CAPITAL LLP,597115766.52,BUY
03-Dec-24,EIEL,NK SECURITIES RESEARCH PRIVATE LIMITED,1447683257.53,BUY
03-Dec-24,GRANULES,GRAVITON RESEARCH CAPITAL LLP,2273666448.57,BUY
03-Dec-24,GRAPHITE,GRAVITON RESEARCH CAPITAL LLP,1601375731.29,BUY
03-Dec-24,HEG,GRAVITON RESEARCH CAPITAL LLP,1599759077.12,BUY
03-Dec-24,INDGN,CA DAWN INVESTMENTS,6361699218.700001,BUY
03-Dec-24,MANBA,QE SECURITIES LLP,85062905.37,BUY
03-Dec-24,MCLEODRUSS,ALTIUS FINSERV PRIVATE LIMITED,32822292.240000002,BUY
03-Dec-24,MEDIASSIST,SMALLCAP WORLD FUND INC,426679260.0,BUY
03-Dec-24,PAR,JAINAM BROKING LIMITED,28216000.000000004,BUY
03-Dec-24,PDMJEPAPER,HRTI PRIVATE LIMITED,219719711.34,BUY
03-Dec-24,RESPONIND,BRENZETT LIMITED,636475000.0,BUY
03-Dec-24,TOLINS,AAKRAYA RESEARCH LLP,99871128.0,BUY
03-Dec-24,TRANSTEEL,CHAUBARA EATS PRIVATE LIMITED,20228000.0,BUY
03-Dec-24,TRANSTEEL,KUNAL ATUL BORA,23154800.0,BUY
03-Dec-24,TRANSTEEL,NASREEN SHIRAZ,54828000.0,BUY
03-Dec-24,VAKRANGEE,NISHANT  PITTI,185242646.07,BUY
03-Feb-25,ADSL,HRTI PRIVATE LIMITED,144382127.85,BUY
03-Feb-25,SAREGAMA,GRAVITON RESEARCH CAPITAL LLP,1246134695.69,BUY
03-Jan-25,APOLLO,HRTI PRIVATE LIMITED,969697290.1800001,BUY
03-Jan-25,APOLLO,QE SECURITIES LLP,480683027.79,BUY
03-Jan-25,AVONMORE,DILIPKUMAR VISHINDAS LAKHI,50224000.0,BUY
03-Jan-25,BAIDFIN,SUSHILA,25529131.009999998,BUY
03-Jan-25,DAMCAPITAL,AAKRAYA RESEARCH LLP,534990914.6,BUY
03-Jan-25,DAMCAPITAL,GRAVITON RESEARCH CAPITAL LLP,324091905.05,BUY
03-Jan-25,DAMCAPITAL,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,294250067.82000005,BUY
03-Jan-25,DAMCAPITAL,QE SECURITIES LLP,404634799.22,BUY
03-Jan-25,DEVIT,HRTI PRIVATE LIMITED,50734614.55,BUY
03-Jan-25,EIEL,AAKRAYA RESEARCH LLP,1004656183.02,BUY
03-Jan-25,EIEL,HRTI PRIVATE LIMITED,723796118.37,BUY
03-Jan-25,EIEL,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,757270216.8,BUY
03-Jan-25,EIEL,QE SECURITIES LLP,851390560.8700001,BUY
03-Jan-25,EMKAYTOOLS,AJAYPRAKASH MURLIDHAR KANORIA HUF,123819192.0,BUY
03-Jan-25,EMKAYTOOLS,NAGPUR TOOLS PVT LTD,124570210.5,BUY
03-Jan-25,HARDWYN,SHALINI JAIN,48915137.29000001,BUY
03-Jan-25,ITI,GRAVITON RESEARCH CAPITAL LLP,4640042705.52,BUY
03-Jan-25,JAICORPLTD,AAKRAYA RESEARCH LLP,493032491.38,BUY
03-Jan-25,JAICORPLTD,GRAVITON RESEARCH CAPITAL LLP,857000464.74,BUY
03-Jan-25,JAICORPLTD,HRTI PRIVATE LIMITED,438391763.24,BUY
03-Jan-25,MOBIKWIK,AAKRAYA RESEARCH LLP,574390434.15,BUY
03-Jan-25,NMSTEEL,CRAFT EMERGING MARKET FUND PCC- ELITE CAPITAL FUND,28804000.000000004,BUY
03-Jan-25,NMSTEEL,NEOMILE GROWTH FUND - SERIES I,27878400.0,BUY
03-Jan-25,PROZONER,SARASWATI COMMERCIAL (INDIA) LTD,102884899.00000001,BUY
03-Jan-25,SAREGAMA,GRAVITON RESEARCH CAPITAL LLP,1557485464.6,BUY
03-Jan-25,SECL,MALANI WEALTH ADVISORS PRIVATE LIMITED,23525000.0,BUY
03-Jan-25,SECL,SANJEEV HARBANSLAL BHATIA,27448500.0,BUY
03-Jan-25,SYSTANGO,SNEHABHANDARI,32488464.0,BUY
03-Jan-25,SYSTANGO,SRESTHA FINVEST LIMITED,184450440.0,BUY
03-Jan-25,VERANDA,HARSH ANANDKUMAR JAIN,99111600.0,BUY
03-Jan-25,VERANDA,SUSHMA ANAND JAIN,97888000.0,BUY
03-Jul-25,AKG,KALAPI VINIT NAGADA,23309706.0,BUY
03-Jul-25,DELPHIFX,NK SECURITIES RESEARCH PRIVATE LIMITED,31174669.02,BUY
03-Jul-25,ELLEN,MOTILAL OSWAL MUTUAL FUND,510399000.0,BUY
03-Jul-25,GRMOVER,SAINT CAPITAL FUND,121488390.0,BUY
03-Jul-25,IGCL,AU SMALL FINANCE BANK LIMITED,42133935.0,BUY
03-Jul-25,IGCL,RAJASTHAN GLOBAL SECURITIES PVT LTD,42149253.0,BUY
03-Jul-25,IGCL,SATISH SINGHAL,39960000.0,BUY
03-Jul-25,IGCL,THE SOUTH INDIAN BANK LIMITED,41965563.3,BUY
03-Jul-25,KCK,PRO FIN CAPITAL SERVICES LIMITED,23959350.0,BUY
03-Jul-25,LLOYDSENPP,VISHAL VISHAWNATH TODI,110220000.0,BUY
03-Jul-25,MANGLMCEM,PILANI INVESTMENT AND INDUSTRIES CORPORATION LIMITED,379000000.0,BUY
03-Jul-25,MANGLMCEM,RAMBARA TRADING PRIVATE LIMITED,189500000.0,BUY
03-Jul-25,MANGLMCEM,VIDULA CONSULTANCY SERVICES LIMITED,189500000.0,BUY
03-Jul-25,MOBIKWIK,AAKRAYA RESEARCH LLP,207728936.8,BUY
03-Jul-25,PRIVISCL,RAJESH HARICHANDRA BUDHRANI,452300000.0,BUY
03-Jul-25,SADHNANIQ,KLJ PLASTICIZERS LIMITED,63780720.0,BUY
03-Jul-25,SADHNANIQ,LIMITED BADJATE STOCK BROKING PRIVATE,64594233.0,BUY
03-Jul-25,SADHNANIQ,NEO APEX VENTURE LLP,35908000.0,BUY
03-Jul-25,SAKSOFT,GRAVITON RESEARCH CAPITAL LLP,506469898.74,BUY
03-Jul-25,SAKSOFT,MUSIGMA SECURITIES,329781042.98,BUY
03-Jul-25,SAKSOFT,QE SECURITIES LLP,429729838.02,BUY
03-Jul-25,SIGACHI,HRTI PRIVATE LIMITED,176219413.86,BUY
03-Jul-25,SIGACHI,PREMLATHA AGARWAL,320005823.72,BUY
03-Jul-25,TRANSRAILL,GRAVITON RESEARCH CAPITAL LLP,1142928025.3799999,BUY
03-Jun-25,APTUS,AXIS MUTUAL FUND,767500000.0,BUY
03-Jun-25,APTUS,EAST BRIDGE CAPITAL MASTER FUND I LTD,1289932952.0,BUY
03-Jun-25,APTUS,IRAGE BROKING SERVICES LLP,2943138544.96,BUY
03-Jun-25,APTUS,MORGAN STANLEY ASIA SINGAPORE PTE,919519032.0,BUY
03-Jun-25,APTUS,SBI MUTUAL FUND,2169483040.0,BUY
03-Jun-25,APTUS,WESTBRIDGE CROSSOVER FUND LLC,19059137977.5,BUY
03-Jun-25,BLACKBUCK,ABU DHABI INVESTMENT AUTHORITY,967081080.0,BUY
03-Jun-25,BLACKBUCK,ICICI PRUDENTIAL MUTUAL FUND,479999520.0,BUY
03-Jun-25,BLACKBUCK,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,1035696900.0,BUY
03-Jun-25,BLACKBUCK,PEAK XV PARTNERS INVESTMENTS VI,538360589.48,BUY
03-Jun-25,BLACKBUCK,QUICKROUTES INTERNATIONAL PRIVATE LIMITED,6717634255.1,BUY
03-Jun-25,BLACKBUCK,SBI MUTUAL FUND,384000120.0,BUY
03-Jun-25,BLACKBUCK,TNTBC AS THE TRUSTEE OF NOMURA INDIA STOCK MOTHER FUND,655999680.0,BUY
03-Jun-25,BLUEWATER,KHUSHBOO NAHAR,28974880.0,BUY
03-Jun-25,CDSL,GRAVITON RESEARCH CAPITAL LLP,3815934211.4400005,BUY
03-Jun-25,GODHA,DHRUV PRADIPKUMAR SHAH,24500000.0,BUY
03-Jun-25,KAMDHENU,L7 HITECH PRIVATE LIMITED,83750000.0,BUY
03-Jun-25,KAMDHENU,SW CAPITAL PRIVATE LIMITED,137227021.54000002,BUY
03-Jun-25,MICEL,MULTITUDE GROWTH FUNDS LIMITED,74983996.49,BUY
03-Jun-25,NAZARA,RAM BABU GUPTA,608916750.0,BUY
03-Jun-25,OLAELEC,CITIGROUP GLOBAL MARKETS MAURITIUS PVT LTD,4354678379.099999,BUY
03-Jun-25,OLAELEC,HYUNDAI MOTOR COMPANY,5519654649.6,BUY
03-Jun-25,OLAELEC,KIA CORPORATION,1373479188.3,BUY
03-Jun-25,PROSTARM,PG FOILS LIMITED,75480000.0,BUY
03-Jun-25,YESBANK,CA BASQUE INVESTMENTS,8888800000.0,BUY
03-Mar-25,ANGELONE,GRAVITON RESEARCH CAPITAL LLP,2064255201.25,BUY
03-Mar-25,BALAXI,EBISU GLOBAL OPPORTUNITIES FUND LIMITED,239614484.0,BUY
03-Mar-25,BALAXI,ELARA INDIA OPPORTUNITIES FUND LIMITED,242619001.0,BUY
03-Mar-25,BALAXI,MGC FUND LIMITED,239614484.0,BUY
03-Mar-25,BALAXI,UNICO GLOBAL OPPORTUNITIES FUND LIMITED,242619001.0,BUY
03-Mar-25,BSE,GRAVITON RESEARCH CAPITAL LLP,6392170949.45,BUY
03-Mar-25,NH,GRAVITON RESEARCH CAPITAL LLP,4349936851.9,BUY
03-Mar-25,NRL,VIVEK MEHROTRA,20666777.52,BUY
03-Mar-25,QUADFUTURE,AAKRAYA RESEARCH LLP,190590370.07999998,BUY
03-Mar-25,SHEKHAWATI,ADVANCE WOOD PROCESSORS PRIVATE LIMITED,32570368.999999996,BUY
03-Mar-25,SHEKHAWATI,AZURA PROJECTS PRIVATE LIMITED,32349500.0,BUY
03-Oct-24,ANGELONE,GRAVITON RESEARCH CAPITAL LLP,3025499782.8199997,BUY
03-Oct-24,BEARDSELL,RAVAL VISHALKUMAR SANJAYBHAI,28195962.38,BUY
03-Oct-24,BSE,GRAVITON RESEARCH CAPITAL LLP,5825313040.9,BUY
03-Oct-24,COMSYN,L7 HITECH PRIVATE LIMITED,20008729.0,BUY
03-Oct-24,COMSYN,PRAJAL BHANDARI,26991000.0,BUY
03-Oct-24,DCW,HRTI PRIVATE LIMITED,475735457.95000005,BUY
03-Oct-24,DECCANTRAN,MANSI SHARE AND STOCK ADVISORS PVT LTD,26010072.000000004,BUY
03-Oct-24,ERIS,MOTILAL OSWAL FINANCIAL SERVICES LIMITED,2807024220.0,BUY
03-Oct-24,ERIS,RAKESH SHAH,2700000000.0,BUY
03-Oct-24,FELIX,ALOK KUMAR (HUF),23761600.0,BUY
03-Oct-24,FELIX,SRESTHA FINVEST LIMITED,66657345.0,BUY
03-Oct-24,JAYSREETEA,OM TRADING,43130618.400000006,BUY
03-Oct-24,JAYSREETEA,PEER GLOBAL TRADE PRIVATE LIMITED,72368142.75,BUY
03-Oct-24,JAYSREETEA,QE SECURITIES LLP,54559133.19,BUY
03-Oct-24,JUBLINGREA,GRAVITON RESEARCH CAPITAL LLP,1476274189.5,BUY
03-Oct-24,KRN,AAKRAYA RESEARCH LLP,1603039761.96,BUY
03-Oct-24,KRN,ELIXIR WEALTH MANAGEMENT PRIVATE LIMITED,552736825.3199999,BUY
03-Oct-24,KRN,GOLDMINE STOCKS PRIVATE LIMITED,538518248.45,BUY
03-Oct-24,KRN,GRT STRATEGIC VENTURES LLP,646483931.8499999,BUY
03-Oct-24,KRN,IRAGE BROKING SERVICES LLP,422865850.09000003,BUY
03-Oct-24,KRN,MARWADI CHANDARANA INTERMEDIARIES BROKERS PRIVATE LIMITED,345423123.1,BUY
03-Oct-24,KRN,NK SECURITIES RESEARCH PRIVATE LIMITED,1580283433.3,BUY
03-Oct-24,KRN,PURE BROKING PVT LTD,676181323.54,BUY
